SatVenus.ElapsedSecs,SatVenus.ElapsedDays,SatVenus.VenusMJ2000Eq.X,SatVenus.VenusMJ2000Eq.Y,SatVenus.VenusMJ2000Eq.Z,SatVenus.VenusMJ2000Eq.VX,SatVenus.VenusMJ2000Eq.VY,SatVenus.VenusMJ2000Eq.VZ,SatVenus.Venus.VelApoapsis,SatVenus.Venus.VelPeriapsis,SatVenus.Venus.SMA,SatVenus.Venus.RadPer,SatVenus.Venus.ECC,SatVenus.VenusMJ2000Eq.INC,SatVenus.VenusMJ2000Eq.RAAN,SatVenus.VenusMJ2000Eq.AOP,SatVenus.Venus.OrbitPeriod,SatVenus.Venus.TA
2499.894463,0.028933964,2309.830022,-14940.0831,-3170.017761,0.437539735,-2.830026427,-5.222965083,0.772157906,8.525348488,49348.74398,8196.826379,0.8339,90,98.7887,100,120850.0516,91.84280728
2956.848942,0.034222789,2490.195547,-16106.69533,-5524.317716,0.355296555,-2.298073889,-5.075876025,0.772157906,8.525348488,49348.74398,8196.826379,0.8339,90,98.7887,100,120850.0516,98.72437569
3488.454221,0.040375628,2658.55335,-17195.64106,-8171.376475,0.281381124,-1.819985599,-4.881009411,0.772157906,8.525348488,49348.74398,8196.826379,0.8339,90,98.7887,100,120850.0516,105.1557314
4111.640924,0.047588437,2812.423166,-18190.87787,-11140.88708,0.215526106,-1.394032418,-4.650190976,0.772157906,8.525348488,49348.74398,8196.826379,0.8339,90,98.7887,100,120850.0516,111.1845333
4856.243086,0.056206517,2949.900885,-19080.08985,-14505.16404,0.156665753,-1.013321041,-4.389847581,0.772157906,8.525348488,49348.74398,8196.826379,0.8339,90,98.7887,100,120850.0516,116.9175009
5763.610211,0.066708452,3066.882045,-19836.72919,-18355.928,0.103973039,-0.672502228,-4.103736057,0.772157906,8.525348488,49348.74398,8196.826379,0.8339,90,98.7887,100,120850.0516,122.4424662
6818.783492,0.078921105,3151.849406,-20386.30185,-22528.78302,0.059454006,-0.384551151,-3.81254866,0.772157906,8.525348488,49348.74398,8196.826379,0.8339,90,98.7887,100,120850.0516,127.5211798
8048.513792,0.093154095,3200.600169,-20701.62395,-27032.99623,0.021858214,-0.141379898,-3.520604025,0.772157906,8.525348488,49348.74398,8196.826379,0.8339,90,98.7887,100,120850.0516,132.2282789
9487.211411,0.109805688,3207.951351,-20749.17172,-31883.20388,-0.009906001,0.064072452,-3.229886196,0.772157906,8.525348488,49348.74398,8196.826379,0.8339,90,98.7887,100,120850.0516,136.6343413
11175.38755,0.129344763,3167.365172,-20486.65851,-37085.43251,-0.036688955,0.237305791,-2.941412354,0.772157906,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,140.7956301
13160.71108,0.152323045,3070.948568,-19863.03164,-42633.16339,-0.059159905,0.382648888,-2.65552443,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,144.7588854
15496.12957,0.179353351,2909.701299,-18820.07715,-48494.8373,-0.077827375,0.503390918,-2.37238335,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,148.5603145
18196.12957,0.210603351,2677.993415,-17321.38027,-54516.81969,-0.092889584,0.600813954,-2.096012662,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,152.1773852
20896.12957,0.241853351,2412.083242,-15601.46147,-59848.42476,-0.103485403,0.66934818,-1.858855609,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,155.2231029
23596.12957,0.273103351,2121.835051,-13724.12329,-64580.44036,-0.111103508,0.718622419,-1.650476725,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,157.8640978
