SatVenus.ElapsedSecs,SatVenus.ElapsedDays,SatVenus.VenusMJ2000Eq.X,SatVenus.VenusMJ2000Eq.Y,SatVenus.VenusMJ2000Eq.Z,SatVenus.VenusMJ2000Eq.VX,SatVenus.VenusMJ2000Eq.VY,SatVenus.VenusMJ2000Eq.VZ,SatVenus.Venus.VelApoapsis,SatVenus.Venus.VelPeriapsis,SatVenus.Venus.SMA,SatVenus.Venus.RadPer,SatVenus.Venus.ECC,SatVenus.VenusMJ2000Eq.INC,SatVenus.VenusMJ2000Eq.RAAN,SatVenus.VenusMJ2000Eq.AOP,SatVenus.Venus.OrbitPeriod,SatVenus.Venus.TA
116247.5515335216,1.345457772378722,-3431.744624771178,22196.67654901743,-6064.192160852253,0.3981657115726325,-2.575353494783293,3.814883576760374,0.7721579067103124,8.525348488114314,49348.74396168168,8196.826378618274,0.8338999998666036,90.00000000006466,98.78870000000235,100.0000000025859,120850.0515517656,244.8906967668703
117090.1077076443,1.355209579949587,-3061.517545379698,19802.03136722744,-2798.353119116277,0.4850668160466247,-3.137433695576691,3.930907101159895,0.7721579067324036,8.525348488123662,49348.74396021573,8196.826378581572,0.8338999998624131,90.00000000006796,98.78869999999782,100.0000000024264,120850.0515463807,252.0496536632483
117748.3484574943,1.362828107146925,-2713.769868560135,17552.7839589864,-192.736060788855,0.5756029218880743,-3.723025246552833,3.975315809391565,0.7721579067146115,8.525348488145747,49348.74396122498,8196.82637855655,0.8338999998663171,90.00000000006473,98.78870000000151,100.0000000022053,120850.051550088,259.3782824417738
118286.5792338504,1.369057630021416,-2379.268645785749,15389.21520345658,1941.537389174104,0.6711889436256699,-4.341279877683526,3.939872199447147,0.7721579066764297,8.525348488178031,49348.74396347831,8196.826378530712,0.8338999998744251,90.00000000006816,98.78869999999816,100.0000000020355,120850.0515583652,267.1070127095541
118750.1603833633,1.374423152585223,-2045.013378486037,13227.23729882389,3741.633488735184,0.7745406654905658,-5.009763401914579,3.803938698535526,0.7721579066058445,8.525348488227831,49348.74396770116,8196.826378501155,0.8338999998892375,90.00000000005546,98.78870000000791,100.0000000019443,120850.0515738773,275.6184436433667
119159.3173099332,1.379158765161264,-1706.073398344219,11034.95846364647,5249.118841899559,0.8854891265554343,-5.727382972469057,3.533913118392406,0.7721579065033852,8.525348488302965,49348.74397381442,8196.826378453005,0.8338999999107894,90.00000000007438,98.78869999999482,100.0000000022811,120850.0515963334,285.1780153486504
119493.3802070213,1.383025233877561,-1393.116016499698,9010.736227460206,6369.049220073968,0.9900583775276646,-6.403741529007664,3.137873825915769,0.7721579064670199,8.525348488325665,49348.74397600716,8196.826378443229,0.8338999999183679,90.00000000008539,98.78869999999047,100.0000000027381,120850.051604388,294.9354444881274
119774.2809587857,1.386276399985945,-1101.807328574359,7126.538704350591,7182.48570374772,1.084555849375013,-7.014955371137226,2.620554305591158,0.7721579064781579,8.525348488312865,49348.74397536941,8196.826378457001,0.8338999999159423,90.00000000004903,98.78870000000607,100.0000000030775,120850.0516020454,304.8856642564562
120025.6768901367,1.389186075117323,-818.5596750676632,5294.480309702456,7763.337315917015,1.167909519296288,-7.55409060779861,1.967208156164415,0.7721579065239322,8.52534848827122,49348.74397268503,8196.826378493402,0.8338999999061695,90.00000000006308,98.78870000000049,100.0000000032177,120850.0515921847,315.3909191772991
120275.41325778,1.392076542335417,-517.610847659409,3347.929936572909,8152.085881516337,1.239216640340847,-8.015308231647673,1.110781094701872,0.7721579066724519,8.525348488134982,49348.74396398172,8196.826378613561,0.8338999998744406,90.0000000000507,98.78870000000178,100.0000000024436,120850.0515602144,327.4340293806191
120511.4793487242,1.394808788758382,-219.2987876236439,1418.434291861951,8300.328194541857,1.283210632806339,-8.299863327570549,0.1189401324040751,0.7721579067849589,8.525348488021169,49348.74395745017,8196.826378724136,0.8338999998502158,90.00000000006249,98.78869999999966,100.0000000000252,120850.0515362218,340.1894699448083
120747.1249471419,1.397536168369697,84.90100157260895,-549.1434464007616,8199.337476469576,1.291971959015616,-8.356531974367082,-0.9874879948536872,0.772157906703412,8.52534848805438,49348.74396246962,8196.826378734822,0.8338999998668939,90.00000000005765,98.78869999999857,99.99999999620553,120850.05155466,353.8769977864477
120978.6740036448,1.400216134301445,381.14939340204,-2465.291193559766,7842.916719602421,1.260183472117274,-8.15092263020286,-2.082225008069318,0.772157906486369,8.525348488205479,49348.74397546625,8196.826378647684,0.8338999999124043,90.00000000007256,98.78870000000114,99.99999999563111,120850.0516024011,7.64420488815299
121202.7275107568,1.402809346189315,656.7125519365072,-4247.645933702588,7266.378372475505,1.194655228058408,-7.727083039203249,-3.03989303141239,0.772157906451734,8.52534848821991,49348.74397759624,8196.82637865162,0.8338999999194937,90.00000000005053,98.7886999999934,99.99999999734412,120850.0516102253,20.604602454203
121217.5719996798,1.402981157403701,674.4072790518403,-4362.096214048564,7220.822422793135,1.189340676845455,-7.692708286074826,-3.097734943246114,0.7721579064519567,8.525348488220027,49348.74397758133,8196.826378651209,0.8338999999194519,90.00000000005718,98.78869999999604,99.99999999733932,120850.0516101705,21.43648229111045
121277.571999561,1.403675601846771,729.113623008132,-4715.943414032459,7057.206657536328,0.9004914683961784,-5.824487727872761,-2.839798469072782,4.777953118345924,7.004151962278836,9707.265828192765,7873.102593643997,0.1889474613151952,90.00004835533218,98.78862089466126,65.58705372898451,10543.33653366675,58.47889184967987
121492.1778465039,1.406159465816017,913.0193749591708,-5905.46866940707,6366.950329111889,0.8111709103729989,-5.246757153007035,-3.571452403847925,4.777953118353953,7.004151962265338,9707.265828195161,7873.102593662824,0.1889474613134558,90.00004835533066,98.78862089466161,65.58705372934932,10543.33653367066,67.59700163998552
121746.6837366577,1.409105135840946,1104.463525757194,-7143.754789710045,5365.172795303166,0.6913059431388096,-4.471461996634964,-4.270412002628095,4.777953118387017,7.004151962216209,9707.265828196074,7873.102593728782,0.1889474613067373,90.00004835531091,98.78862089464448,65.58705372995188,10543.33653367214,77.82970920827269
122016.5365540422,1.412228432338452,1272.76277924329,-8232.338581249118,4134.70989818126,0.5550404906534494,-3.590085960659058,-4.816733193036915,4.777953118418814,7.004151962164292,9707.265828203426,7873.102593800585,0.1889474612999548,90.0000483553203,98.7886208946515,65.58705373006758,10543.33653368412,88.0152100710965
