SatVenus.ElapsedSecs,SatVenus.ElapsedDays,SatVenus.VenusMJ2000Eq.X,SatVenus.VenusMJ2000Eq.Y,SatVenus.VenusMJ2000Eq.Z,SatVenus.VenusMJ2000Eq.VX,SatVenus.VenusMJ2000Eq.VY,SatVenus.VenusMJ2000Eq.VZ,SatVenus.Venus.VelApoapsis,SatVenus.Venus.VelPeriapsis,SatVenus.Venus.SMA,SatVenus.Venus.RadPer,SatVenus.Venus.ECC,SatVenus.VenusMJ2000Eq.INC,SatVenus.VenusMJ2000Eq.RAAN,SatVenus.VenusMJ2000Eq.AOP,SatVenus.Venus.OrbitPeriod,SatVenus.Venus.TA
231379.7947,2.678006883,-161.5954162,1044.647999,8524.504841,1.254236787,-8.112898086,-0.851125151,0.882539524,8.522703691,43189.96113,8105.446474,0.812330313,89.99936037,98.78816567,111.9807289,98947.97364,330.9504509
231611.5693,2.680689459,130.0038711,-841.5223438,8205.630448,1.255872118,-8.123398505,-1.915225167,0.882539966,8.52270352,43189.94038,8105.446404,0.812330225,89.99936036,98.78816553,111.9807324,98947.90235,343.9436933
231848.0131,2.683426078,423.1456198,-2737.650523,7619.740251,1.21648365,-7.868534526,-3.03658945,0.882540186,8.522703431,43189.93003,8105.446374,0.81233018,89.99936038,98.78816547,111.9807355,98947.86678,357.9980187
232073.357,2.686034224,689.3534551,-4459.542692,6821.644197,1.140490668,-7.376905991,-4.024332409,0.882540152,8.522703439,43189.93165,8105.44639,0.812330187,89.99936037,98.78816548,111.9807385,98947.87233,11.50384166
232289.6804,2.688537967,925.6541982,-5987.970749,5862.755835,1.040870576,-6.732461566,-4.809397738,0.8825399,8.522703527,43189.94353,8105.446447,0.812330237,89.99936032,98.78816554,111.9807417,98947.91317,23.96276748
232509.0814,2.691077331,1141.562053,-7384.476464,4738.807057,0.926066669,-5.989815542,-5.401159231,0.882539456,8.522703684,43189.96451,8105.446546,0.812330326,89.9993602,98.78816563,111.9807456,98947.98526,35.6366972
232774.3368,2.694147417,1368.462776,-8852.061521,3240.42995,0.785696732,-5.081807284,-5.851978788,0.882538727,8.522703941,43189.99887,8105.446708,0.812330472,89.99935994,98.78816576,111.9807511,98948.10333,48.13076586
233024.4747,2.697042532,1549.400924,-10022.34049,1746.446077,0.663214312,-4.289520807,-6.064242556,0.882537916,8.522704235,43190.03705,8105.446874,0.812330634,89.99935957,98.78816585,111.980757,98948.23457,58.24819807
233278.903,2.699987303,1703.865401,-11021.37153,192.3822656,0.553673964,-3.580959914,-6.131760559,0.882537028,8.522704582,43190.07877,8105.44701,0.812330812,89.99935907,98.7881659,111.9807631,98948.37793,67.03095659
233556.9525,2.703205469,1843.265283,-11922.94714,-1509.629025,0.452075262,-2.923776566,-6.096072181,0.882536033,8.52270503,43190.12519,8105.447056,0.812331013,89.99935836,98.78816586,111.9807692,98948.53745,75.15152041
233872.5654,2.706858396,1970.46369,-12745.58303,-3416.234268,0.35731128,-2.310809286,-5.97568567,0.882534917,8.522705653,43190.17664,8105.446887,0.81233124,89.99935738,98.78816566,111.9807748,98948.71426,82.85534675
234239.7952,2.711108741,2084.901585,-13485.65941,-5576.396553,0.269491303,-1.742764025,-5.783008102,0.882533673,8.522706592,43190.23278,8105.446258,0.812331499,89.99935601,98.78816519,111.9807786,98948.90717,90.24664048
234670.7337,2.716096455,2183.087317,-14120.58874,-8014.677844,0.189786401,-1.227214768,-5.531289526,0.882532312,8.522708078,43190.29183,8105.444737,0.81233179,89.99935412,98.78816427,111.9807783,98949.11009,97.30833576
235173.166,2.721911643,2259.968234,-14617.6888,-10719.55599,0.119659887,-0.773625568,-5.237643971,0.882530869,8.522710469,43190.35033,8105.441647,0.812332116,89.99935158,98.78816264,111.9807705,98949.31115,103.9507299
235759.8033,2.728701427,2311.473952,-14950.62975,-13696.42344,0.059063044,-0.38168023,-4.915977834,0.882529364,8.522714329,43190.40445,8105.435946,0.812332483,89.99934826,98.78815992,111.9807505,98949.49714,110.1754785
236455.1022,2.736748868,2333.406076,-15092.25036,-16992.88979,0.006885086,-0.044193089,-4.573224257,0.882527786,8.522720604,43190.44988,8105.42593,0.812332913,89.99934392,98.78815553,111.9807115,98949.65323,116.0731453
237298.3358,2.746508516,2319.137012,-14999.67309,-20692.68543,-0.038073568,0.246595584,-4.211191175,0.882526093,8.522730926,43190.48039,8105.408677,0.812333445,89.99933824,98.78814849,111.9806428,98949.75809,121.7596463
238293.1232,2.758022259,2261.765272,-14628.26202,-24695.93017,-0.074995645,0.485400639,-3.847462727,0.882524293,8.522747138,43190.48636,8105.380838,0.812334115,89.9993312,98.78813783,111.980534,98949.7786,127.0821177
239450.8312,2.771421658,2156.777746,-13948.8272,-28937.99038,-0.104496495,0.676203185,-3.491404025,0.882522318,8.522771611,43190.45897,8105.338175,0.812334984,89.99932284,98.78812231,111.9803739,98949.68449,132.0186942
