SatVenus.ElapsedSecs,SatVenus.ElapsedDays,SatVenus.VenusMJ2000Eq.X,SatVenus.VenusMJ2000Eq.Y,SatVenus.VenusMJ2000Eq.Z,SatVenus.VenusMJ2000Eq.VX,SatVenus.VenusMJ2000Eq.VY,SatVenus.VenusMJ2000Eq.VZ,SatVenus.Venus.VelApoapsis,SatVenus.Venus.VelPeriapsis,SatVenus.Venus.SMA,SatVenus.Venus.RadPer,SatVenus.Venus.ECC,SatVenus.VenusMJ2000Eq.INC,SatVenus.VenusMJ2000Eq.RAAN,SatVenus.VenusMJ2000Eq.AOP,SatVenus.Venus.OrbitPeriod,SatVenus.Venus.TA
2498.073408,0.028912887,2309.033112,-14934.92865,-3160.509447,0.437911128,-2.832428611,-5.22347655,0.772151527,8.525350309,49349.14113,8196.828647,0.833901291,89.99999999,98.7887,100.000071,120851.5105,91.812174
2954.725914,0.034198217,2489.441343,-16101.8171,-5513.545691,0.35563441,-2.30025914,-5.076627158,0.772149679,8.525351365,49349.25317,8196.82833,0.833901674,89.99999998,98.78869999,100.0000844,120851.9221,98.69558696
3485.981496,0.040347008,2657.858102,-17191.14416,-8159.313153,0.28168295,-1.821937802,-4.881938084,0.772147573,8.525353172,49349.37726,8196.826856,0.833902122,89.99999996,98.78869998,100.0000947,120852.3779,105.1288436
4108.718976,0.047554618,2811.794692,-18186.81284,-11127.30839,0.215795766,-1.395776552,-4.651258669,0.772145193,8.525356304,49349.51127,8196.823182,0.833902647,89.99999991,98.78869996,100.0000981,120852.8702,111.1591601
4852.711805,0.056165646,2949.350227,-19076.52811,-14489.67559,0.156908315,-1.014889874,-4.391036919,0.772142473,8.525361793,49349.65335,8196.815464,0.833903282,89.99999983,98.78869991,100.0000883,120853.392,116.8931562
5759.514716,0.06666105,3066.461085,-19834.00624,-18339.14181,0.10417888,-0.673833489,-4.104959566,0.772139308,8.525371482,49349.79956,8196.800397,0.833904079,89.99999969,98.78869978,100.0000547,120853.9291,122.4202236
6814.022324,0.078865999,3151.574864,-20384.52576,-22510.66255,0.059629174,-0.385683923,-3.813783818,0.772135762,8.525387405,49349.93398,8196.774175,0.833905063,89.99999945,98.78869954,99.99998602,120854.4229,127.5007171
8042.955347,0.093089761,3200.492957,-20700.9298,-27013.47535,0.02200816,-0.142349398,-3.521840225,0.772131703,8.52541282,49350.04633,8196.730912,0.833906318,89.99999907,98.78869909,99.9998673,120854.8356,132.2093009
9480.699084,0.109730313,3208.039053,-20749.73763,-31862.24231,-0.009776891,0.06323794,-3.231118178,0.772126902,8.52545242,49350.12393,8196.66216,0.833907972,89.99999848,98.78869826,99.99967979,120855.1207,136.616633
11167.73886,0.129256237,3167.682607,-20488.70912,-37063.04239,-0.036577139,0.236583453,-2.94263781,0.772121015,8.525512776,49350.15081,8196.556114,0.833910211,89.9999976,98.78869679,99.99940052,120855.2194,140.7790466
13151.71124,0.15221888,3071.538444,-19866.84216,-42609.4225,-0.059062406,0.38201964,-2.656743475,0.772113533,8.525602875,49350.10749,8196.39666,0.833913297,89.9999963,98.78869425,99.99900274,120855.0603,144.7433294
15485.56458,0.179231071,2910.611931,-18825.95832,-48470.00248,-0.077741875,0.502839987,-2.373593913,0.772103746,8.525734481,49349.97125,8196.162751,0.833917578,89.99999445,98.78868994,99.99845786,120854.5598,148.5457753
18185.56458,0.210481071,2679.108373,-17328.57607,-54495.00215,-0.09282203,0.600380112,-2.097047383,0.772090923,8.525919139,49349.72202,8195.833768,0.833923406,89.99999198,98.78868297,99.99775046,120853.6443,152.1660131
20885.56458,0.241731071,2413.365513,-15609.72949,-59829.22137,-0.103428078,0.668981713,-1.859763744,0.772076431,8.526135373,49349.3967,8195.448091,0.833930126,89.99998928,98.78867368,99.99698767,120852.4493,155.2140891
23585.56458,0.272981071,2123.263495,-13733.32327,-64563.55501,-0.111051996,0.718294947,-1.651289896,0.772060316,8.52637944,49349.01409,8195.012591,0.833937663,89.99998648,98.78866193,99.99619348,120851.0438,157.8569279
26285.56458,0.304231071,1815.5635,-11743.08855,-68765.7723,-0.116577958,0.754038688,-1.464645713,0.772042695,8.526647379,49348.58966,8194.534471,0.833945924,89.99998374,98.78864769,99.99538777,120849.4847,160.2008115
28985.56458,0.335481071,1495.124793,-9670.454812,-72487.86301,-0.12056196,0.779809114,-1.294957483,0.772023732,8.526935151,49348.13634,8194.021043,0.833954803,89.99998118,98.78863096,99.9945868,120847.8196,162.3173617
31685.56458,0.366731071,1165.583988,-7538.943455,-75770.59825,-0.123369895,0.797972825,-1.138693318,0.772003619,8.527238719,49347.66519,8193.479581,0.83396419,89.99997893,98.78861184,99.9938037,120846.0889,164.2570813
34385.56458,0.397981071,829.7591868,-5366.781731,-78646.49294,-0.125251148,0.810142836,-0.993211366,0.771982567,8.527554107,49347.18577,8192.917229,0.833973972,89.99997713,98.78859047,99.99304887,120844.3278,166.0569421
37085.56458,0.429231071,489.9032368,-3168.540881,-81141.80257,-0.126380271,0.817448128,-0.85648012,0.771960795,8.527877446,49346.70641,8192.340928,0.833984038,89.99997587,98.78856703,99.99233029,120842.567,167.7448945
39785.56458,0.460481071,147.8695653,-956.2087353,-83277.91082,-0.126881767,0.820693965,-0.726898202,0.771938528,8.528204997,49346.2345,8191.757367,0.833994276,89.99997523,98.78854177,99.9916538,120840.8335,169.3426781
42485.56458,0.491731071,-194.7749888,1260.080472,-85072.31817,-0.126845429,0.820461118,-0.60317411,0.771915987,8.528533179,49345.77658,8191.17295,0.834004579,89.99997528,98.78851497,99.99102339,120839.1515,170.8676488
45185.56458,0.522981071,-536.6706511,3471.531735,-86539.36008,-0.126336149,0.817169265,-0.484243424,0.771893388,8.528858584,49345.33853,8190.593758,0.834014843,89.99997606,98.78848694,99.99044133,120837.5424,172.3340087
47885.56458,0.554231071,-876.6067226,5670.314198,-87690.73658,-0.125400323,0.811118486,-0.369210124,0.77187094,8.529177992,49344.92563,8190.025532,0.83402497,89.9999776,98.78845802,99.9899084,120836.0258,173.7536634
50585.56458,0.585481071,-1213.477797,7849.27796,-88535.90627,-0.124070123,0.802516832,-0.257303815,0.771848841,8.529488388,49344.54263,8189.473646,0.834034866,89.99997988,98.78842859,99.98942402,120834.6189,175.1368374
53285.56458,0.616731071,-1546.24944,10001.73209,-89082.38026,-0.122366333,0.791498698,-0.147847643,0.771827279,8.529786966,49344.19383,8188.943094,0.834044445,89.99998289,98.78839902,99.98898643,120833.3377,176.492533
55985.56458,0.647981071,-1873.930143,12121.2632,-89335.93989,-0.120300208,0.778136855,-0.040233478,0.771806426,8.530071146,49343.88312,8188.438467,0.834053626,89.99998656,98.78836971,99.98859279,120832.1964,177.8288824
58685.56458,0.679231071,-2195.547286,14201.57999,-89300.79453,-0.117874627,0.762449882,0.066097972,0.771786438,8.530338581,49343.61402,8187.963936,0.834062338,89.99999083,98.78834106,99.9882393,120831.208,179.1534319
61385.56458,0.710481071,-2510.125433,16236.37285,-88979.69041,-0.115084686,0.744406029,0.171673767,0.771767456,8.530587169,49343.38969,8187.523239,0.834070515,89.9999956,98.78831347,99.98792133,120830.384,180.4733818
64085.56458,0.741731071,-2816.665609,18219.1798,-88373.97771,-0.111917836,0.723924086,0.277003285,0.771749603,8.530815061,49343.21295,8187.119658,0.8340781,90.00000073,98.78828733,99.98763352,120829.7348,181.7958007
66785.56458,0.772981071,-3114.124343,20143.25096,-87483.63992,-0.108353582,0.700871444,0.382591711,0.771732983,8.531020678,49343.08631,8186.756003,0.834085044,90.0000061,98.78826302,99.98736989,120829.2696,183.1278314
