SatVenus.ElapsedSecs,SatVenus.ElapsedDays,SatVenus.VenusMJ2000Eq.X,SatVenus.VenusMJ2000Eq.Y,SatVenus.VenusMJ2000Eq.Z,SatVenus.VenusMJ2000Eq.VX,SatVenus.VenusMJ2000Eq.VY,SatVenus.VenusMJ2000Eq.VZ,SatVenus.Venus.VelApoapsis,SatVenus.Venus.VelPeriapsis,SatVenus.Venus.SMA,SatVenus.Venus.RadPer,SatVenus.Venus.ECC,SatVenus.VenusMJ2000Eq.INC,SatVenus.VenusMJ2000Eq.RAAN,SatVenus.VenusMJ2000Eq.AOP,SatVenus.Venus.OrbitPeriod,SatVenus.Venus.TA
0,0,217.4771075695753,-1406.651584293693,8072.29816753231,1.282806588045175,-8.297249948134205,-1.480411229015802,0.7721579060691031,8.52534848854528,49348.74400016685,8196.826378389271,0.833900000000779,90.00000000007043,98.78870000000029,100.0000000000452,120850.051693135,0
59.99999988125637,0.0006944444430700969,294.1875192448497,-1902.817931771278,7974.939299495891,1.273759107189749,-8.23873044039626,-1.764185174768084,0.772157906069077,8.525348488545308,49348.74400016834,8196.826378389238,0.8339000000007847,90.00000000005704,98.78869999999746,100.0000000000378,120850.0516931405,3.573420782602188
254.6791217755526,0.002947675020550378,538.0163203775883,-3479.913439691067,7544.903531406075,1.226950609102111,-7.935970997203706,-2.639192873578517,0.7721579060458449,8.525348488560628,49348.74400156444,8196.826378381487,0.8339000000056408,90.00000000007151,98.78870000000065,100.0000000003597,120850.0516982688,15.01878411845316
469.4022351060994,0.005432896239653928,793.6285256072879,-5133.224528335035,6885.785666050389,1.150356977396128,-7.440559987771017,-3.472709394078409,0.7721579060776984,8.525348488528431,49348.74399971505,8196.826378412747,0.8338999999987826,90.00000000006243,98.7886999999966,100.0000000014546,120850.0516914754,27.02865087011397
697.0764471567236,0.008068014434684301,1044.587532885373,-6756.438526079059,6012.552966902032,1.052380700653145,-6.806845081181237,-4.16399581759716,0.7721579061800351,8.525348488439453,49348.74399368974,8196.826378486518,0.8338999999770075,90.00000000007303,98.78870000000185,100.000000002178,120850.0516693423,38.6699541511066
969.9133153189905,0.01122584855693276,1314.8512872383,-8504.516484737396,4792.667660463601,0.9289062605990726,-6.008206922572786,-4.734538337274339,0.7721579064803785,8.525348488190833,49348.74397593387,8196.826378679958,0.8338999999133242,90.0000000000806,98.78870000000821,100.0000000018291,120850.0516041188,50.88538611359282
1222.04239780549,0.01414400923385983,1535.167598322034,-9929.532163485885,3554.89044931531,0.8202242717781818,-5.305246995093137,-5.05569906531969,0.7721579065114142,8.525348488166543,49348.74397409098,8196.826378697366,0.8338999999067686,90.00000000005664,98.78869999998729,100.0000000015327,120850.0515973492,60.5157983287969
1484.481908928137,0.01718150357555714,1736.781279347837,-11233.57840083912,2201.444566335529,0.718361363761856,-4.646393184917343,-5.23711316402116,0.7721579065161327,8.525348488163788,49348.74397380537,8196.826378698282,0.8338999999057887,90.00000000008305,98.78870000001434,100.0000000013476,120850.0515963001,69.03927403896027
1775.221562641673,0.02054654586390825,1931.048419520259,-12490.10688595101,664.9264833852649,0.620627556653548,-4.014246582681595,-5.315496504126344,0.7721579065117298,8.525348488167596,49348.74397406472,8196.826378695147,0.8338999999067251,90.0000000000676,98.7886999999966,100.000000001216,120850.0515972528,76.98837799330406
2108.49230827298,0.0244038461605669,2121.753589861095,-13723.59639208764,-1107.398142805323,0.5268471107243986,-3.407670496019648,-5.307205505744644,0.7721579065018319,8.525348488175165,49348.74397465347,8196.826378689919,0.8338999999088127,90.00000000006091,98.78869999998561,100.0000000011314,120850.0515994155,84.55943444876098
2498.453866469208,0.02891729012117139,2309.199492044747,-14936.00480710343,-3162.493277622387,0.4378331714600652,-2.831924386023829,-5.223367372549267,0.7721579064885635,8.525348488187314,49348.74397543114,8196.826378679229,0.8338999999116469,90.00000000006435,98.78869999998921,100.0000000010845,120850.0516022721,91.81862332333844
2955.169482284691,0.03420335048940615,2489.598616555333,-16102.83435135707,-5515.792483324185,0.3555632614249529,-2.299798956412035,-5.076467307893959,0.7721579064743881,8.525348488196709,49348.74397628271,8196.82637867441,0.8338999999146107,90.00000000006929,98.78869999999782,100.0000000011267,120850.0516054002,98.70166089578545
